Review_title,Review_body,Review_rating,Review_date,l_date_time,Product_url,session_id,year,quarter,month,text,words,mkt,ext_time,entered_words,u_email,u_feedback
"good laptop, but the screen is not up to the mark","

  i had got this laptop for personal use and basic image editing. sadly the screen on this laptop turned out to be pathetic :(  i had a lenovo earlier (which had a much better screen in terms of color accuracy even though it was not FHD) hence thought of continuing the same, sadly not so happy with this model. No doubt the screen is FHD and for reading or web browsing it will be great, but there seems to be some yellow tint and certain colors are way down on contrast. They seem to be washed out. Performance wise it is amazing.Overall it is good laptop for general purpose use, but the screen color accuracy/calibration could have been better.Will check with lenovo if this is an issue with my laptop only or some feature in this laptop :P.

",3.0,2020-07-29 00:00:00,2021-01-12 20:19:17.413693,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,35GXM0W0,2020,3,7,good ,['good'],amazon.in,48.32262587547302,"b,a,t,t,e,r,y",,
For Internet connection USB-C RJ45 Adapter is required.,"

  Working properly.

",5.0,2020-07-29 00:00:00,2021-01-12 20:19:17.413693,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,35GXM0W0,2020,3,7,for ,['for'],amazon.in,48.32262587547302,"b,a,t,t,e,r,y",,
Very good. Value for money,"

  Got this delivered on time during lockdown. Got good deal from Amazon. Works well. Good battery life and excellent performance.

",5.0,2020-07-26 00:00:00,2021-01-12 20:19:17.413693,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,35GXM0W0,2020,3,7,veri ,['veri'],amazon.in,48.32262587547302,"b,a,t,t,e,r,y",,
statisfed,"

  it is lightweight and attractive in colour, fast reloading and HD quality screen awesome enjoyed it

",4.0,2020-07-25 00:00:00,2021-01-12 20:19:17.413693,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,35GXM0W0,2020,3,7,statisf ,['statisf'],amazon.in,48.32262587547302,"b,a,t,t,e,r,y",,
Good battery and build quality.,"

  Looks and design of this laptop is amazing.Build quality is also great.For the price range 65k-70k this laptop is awesome, and I will recommend it.

",4.0,2020-07-22 00:00:00,2021-01-12 20:19:17.413693,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,35GXM0W0,2020,3,7,good ,['good'],amazon.in,48.32262587547302,"b,a,t,t,e,r,y",,
Not for the office use.,"

  Product is not as expected and screen is really disappointing.

",1.0,2020-07-22 00:00:00,2021-01-12 20:19:17.413693,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,35GXM0W0,2020,3,7,not ,['not'],amazon.in,48.32262587547302,"b,a,t,t,e,r,y",,
A very good configuration at a reasonable price,"

  I spend almost 8hrs a day on my Laptop. This laptop seems to be a little pricy, but at this price, the configuration is a good combination. The laptop looks sleek and compact. The screen resolution is high and the text is pretty crisp.After almost 7 days, the laptop doesn't heat up, the performance seems to be on the peak with the 10th generation processor. Corei5 has many plus points than the corei3, however, the difference is not that much noticeable between i5 and i7.Overall this laptop is faster, lightweight and doesn't heat up on your lap.The downside is that the ethernet port is missing.The USB 3.2 is a plus point, but I really can't use USB 3.2 for my old storage disks.Overall the laptop is great for all-day work with loads of graphics processing.

",5.0,2020-07-21 00:00:00,2021-01-12 20:19:17.413693,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,35GXM0W0,2020,3,7,A ,['A'],amazon.in,48.32262587547302,"b,a,t,t,e,r,y",,
Fake offer - BackToSchool (Benefits of 16990 at 1399),"

  Product is good. I purchased this laptop since Lenovo gave BackToSchool offer .But its 100% fake; they have impossible hidden rules to avail this offer. They will move your order ticket to On-Hold easily.Rule No 1: In my case, I purchased Laptop to deliver at my work location. But your Government ID should have the same delivery address in Permanent Address Field. I cleared in call & they asked to send alternative documents; But Lenovo support team has the habit to move to On-Hold. SO its waste of time to clear your side words.Rule No2:They need the Dealer Seal Attestation in Bill. But you wont get Seal Attestation in online order Bill. So they moved my ticket to On-Hold to upload bill with Dealer seal. So you cant avail this offer if you purchase the laptop online.In their mail, you can see customer care number and email; but you ll get respond with automated mail and voices  only.  So please avoid Lenovo if you want to purchase with their 'Back2School' offerSo pl

",2.0,2020-07-20 00:00:00,2021-01-12 20:19:17.413693,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,35GXM0W0,2020,3,7,fake ,['fake'],amazon.in,48.32262587547302,"b,a,t,t,e,r,y",,
Value for money,"

  Overall a good laptop. Satisfied with design. One of the best display.

",5.0,2020-07-20 00:00:00,2021-01-12 20:19:17.413693,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,35GXM0W0,2020,3,7,valu ,['valu'],amazon.in,48.32262587547302,"b,a,t,t,e,r,y",,
Great Laptop,"

  It's easy to useSmoothCamera is clearAudio is average

",5.0,2020-07-19 00:00:00,2021-01-12 20:19:17.413693,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,35GXM0W0,2020,3,7,great ,['great'],amazon.in,48.32262587547302,"b,a,t,t,e,r,y",,
Not as perfect as described in details,"

  As I read in reviews, I bought this product. Battery life is worse, not as mentioned in details. 93% to 36% will go in with in 60 minutes.Warranty I received only for 231 days instead 365 days.  This is also worse.Positives are that built in quality and looks.

",2.0,2020-07-19 00:00:00,2021-01-12 20:19:17.413693,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,35GXM0W0,2020,3,7,not ,['not'],amazon.in,48.32262587547302,"b,a,t,t,e,r,y",,
Loved the laptop,"

  The product is way beyond my expectations. It is just amazing how it looks , very premium from the word go .

",5.0,2020-07-19 00:00:00,2021-01-12 20:19:17.413693,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,35GXM0W0,2020,3,7,love ,['love'],amazon.in,48.32262587547302,"b,a,t,t,e,r,y",,
Premium feel,"

  Bought it from Lenovo website 56k including cashback ,display is awesome and fingerprint work like charm the nly drawback is cam and battery max 4 to 5 hoursInitially faced warranty issues showed two months less But after updating purchase date in lenovo website I got my full warranty from date of purchase ,I suggest that who got less warranty follow the same

",5.0,2020-07-19 00:00:00,2021-01-12 20:19:17.413693,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,35GXM0W0,2020,3,7,premium ,['premium'],amazon.in,48.32262587547302,"b,a,t,t,e,r,y",,
Avoid purchase of this product!!,"

  I ordered a lenovo s540 laptop from amazon and it got delivered on 7th June.But I observed that sound was coming from the hinge then I saw that the hinge is starting to get loose/broken and now the gap is getting wider.It's very disappointing to see your new laptop is getting broken day by day on which you have spent a lot of money.This happens within month period for this premium level laptop. After following up with customer care, they refused to give replacement for this product.After replacing the display cover in July last week after 1 month I again faced the same issue again. It's a defective product/product line.Please refund my money or replace the product. It is very frustrating and disappointing to face the same issue again and again after replacing the parts.

",1.0,2020-07-16 00:00:00,2021-01-12 20:19:17.413693,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,35GXM0W0,2020,3,7,avoid ,['avoid'],amazon.in,48.32262587547302,"b,a,t,t,e,r,y",,
Not worth for money..too much cost,"

  Too much high price fro core i5 processor..in lesser amount we are getting core i7 10th genration..not worth at all

",1.0,2020-07-14 00:00:00,2021-01-12 20:19:17.413693,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,35GXM0W0,2020,3,7,not ,['not'],amazon.in,48.32262587547302,"b,a,t,t,e,r,y",,
Best substitute for macbook i5 2020,"

  Best substitute for macbook I bought it for 65 000 for 15 10th gen . With free bag and wireless mouse . It is v good substitute for mac

",5.0,2020-07-13 00:00:00,2021-01-12 20:19:17.413693,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,35GXM0W0,2020,3,7,best ,['best'],amazon.in,48.32262587547302,"b,a,t,t,e,r,y",,
Good Laptop,"

  It is a good buy. I am satisfied with the performance till date

",5.0,2020-07-12 00:00:00,2021-01-12 20:19:17.413693,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,35GXM0W0,2020,3,7,good ,['good'],amazon.in,48.32262587547302,"b,a,t,t,e,r,y",,
Good product,"

  A good product overall 👍

",4.0,2020-07-11 00:00:00,2021-01-12 20:19:17.413693,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,35GXM0W0,2020,3,7,good ,['good'],amazon.in,48.32262587547302,"b,a,t,t,e,r,y",,
Camera and warranty issues,"

  PURCHASED today i.e on 9th July 2020 , my camera isn't working at all and warranty is only for 10 months and not 12 months

",1.0,2020-07-09 00:00:00,2021-01-12 20:19:17.413693,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,35GXM0W0,2020,3,7,camera ,['camera'],amazon.in,48.32262587547302,"b,a,t,t,e,r,y",,
Received damaged product,"

  As I receive the laptop... But when try to start my laptop... It can't start...and when I consulted with lennovo service agent...he suggested that it has some issues like motherboard problem

",1.0,2020-07-07 00:00:00,2021-01-12 20:19:17.413693,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,35GXM0W0,2020,3,7,receiv ,['receiv'],amazon.in,48.32262587547302,"b,a,t,t,e,r,y",,
bad product. Camera stopped working,"


  Your browser does not support HTML5 video.


   Camera not working

",1.0,2020-07-05 00:00:00,2021-01-12 20:19:17.413693,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,35GXM0W0,2020,3,7,bad ,['bad'],amazon.in,48.32262587547302,"b,a,t,t,e,r,y",,
Unboxing video #happyhappyghar,"

  Unboxing video #happyhappyghar

",5.0,2020-07-05 00:00:00,2021-01-12 20:19:17.413693,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,35GXM0W0,2020,3,7,unbox ,['unbox'],amazon.in,48.32262587547302,"b,a,t,t,e,r,y",,
Ideapad S540 Premium Build Quality,"

  Ideapad S540 has good build quality. It comes with preinstalled office 2019 and Mcafee 1year subscription.For those who are  facing warranty date update issue please reach out to lenevo customer care with Amazon invoice and they are helping us to update the dates.Thanks to Amazon for quickest delivery during lockdown and helped me with the replacement of laptop which had software issues.

",5.0,2020-07-04 00:00:00,2021-01-12 20:19:17.413693,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,35GXM0W0,2020,3,7,ideapad ,['ideapad'],amazon.in,48.32262587547302,"b,a,t,t,e,r,y",,
Lovely ... really very happy with this.,"

  Wow.  I am sooo pleased I purchased this one.  I spent weeks looking at different models and chose this one ... and I am REALLY glad I did.  Fast, light, good battery, lovely screen and nice sound.  What more could you want?

",5.0,2020-07-03 00:00:00,2021-01-12 20:19:17.413693,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,35GXM0W0,2020,3,7,love ,['love'],amazon.in,48.32262587547302,"b,a,t,t,e,r,y",,
Amazing product,"

  It’s only two months and the hinges are cracked and frame is cracked . I contacted to Lenovo and getting the worst service ever . They promised to serve in 1-2 days but it’s already 15 days and still not fixed .

",1.0,2020-07-02 00:00:00,2021-01-12 20:19:17.413693,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,35GXM0W0,2020,3,7,amaz ,['amaz'],amazon.in,48.32262587547302,"b,a,t,t,e,r,y",,
Very delicate screen,"

  screen is very delicate that it broke twice for me. Do not purchase this item.

",1.0,2020-07-01 00:00:00,2021-01-12 20:19:17.413693,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,35GXM0W0,2020,3,7,veri ,['veri'],amazon.in,48.32262587547302,"b,a,t,t,e,r,y",,
facing issue with waranty,"

  i brought the laptop on 25th received it on 28th everyhting is fine but after checking out everything i also checked for the waranty but wass shocked to see that there is only 8 months waranty despite being a brand new laptop.  i tried to contact both seller and amazon but no one is responding !!can someone help me out about what should i do to get it fixed ??

",1.0,2020-06-30 00:00:00,2021-01-12 20:19:17.413693,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,35GXM0W0,2020,2,6,face ,['face'],amazon.in,48.32262587547302,"b,a,t,t,e,r,y",,
Could be Cheaper compared to Mi Notebook,"

  it has to be cheaper.. lenovo is looting india

",4.0,2020-06-30 00:00:00,2021-01-12 20:19:17.413693,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,35GXM0W0,2020,2,6,could ,['could'],amazon.in,48.32262587547302,"b,a,t,t,e,r,y",,
Product is Okay not that good.,"

  1. Do not buy this product as Lenovo is Chinese Company.2. Pathetic Service, When you try to reach Customer Care and if no one responds within 6 minutes than your call gets disconnected.3. Battery Life is Okay, not that good. If you play EA Sports 07, battery will last ariund 2hrs 20mins.4. Heats alot even in normal work.5. Good Speed, HDD and SSD both.6. Design, keyboard and touchpad is nice.7. Sound is also good, not best but good.

",3.0,2020-06-30 00:00:00,2021-01-12 20:19:17.413693,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,35GXM0W0,2020,2,6,product ,['product'],amazon.in,48.32262587547302,"b,a,t,t,e,r,y",,
Not satisfied with warranty,"

  The warranty is for 8 months , can’t believe that 4 months warranty is expired due to manufactured date is feb 2020.

",5.0,2020-06-29 00:00:00,2021-01-12 20:19:17.413693,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,35GXM0W0,2020,2,6,not ,['not'],amazon.in,48.32262587547302,"b,a,t,t,e,r,y",,
"This laptop will put a smile on ur face (if you are not expecting a good camera). Go for it ""Laptop""","

  Got this product delivered in a day. The packing is not that great, as they wrapped a carton box which is about slightly bigger than the actual laptop box. But that's okay, as it is Amazon delivered.While checking the laptop found that the camera is not working (i.e. it was showing an orange circle even with the manual shutter open). I was about to raise a return request. But on having a closer look, I realized that there was a sticker over the camera lens mentioning about the camera manual shutter position. Once I pealed it off, I was happy to see camera is working... Oh thank God..!!!!First look review:* Laptop looks sleek but feel bit heavy while lifting. That heaviness will make you understand the build quality.* Full metal finish body.* Nice IPS display.* With Cortana enabled, Windows setup was very easy.* Excel can be seamlessly activated following the steps mentioned in YouTube video.* Wow.. It has caps lock and Num lock ""ON"" indicator light over the keys. Also a watermark displayed on screen while toggling them. (not some thing new, but feeling good as my earlier laptop didn't have this).* Nice back-lit keyboard. Initially I felt there is no much difference between two brightness levels in normal light. But on low light I could see significant difference in brightness levels.* The keyboard tray is sturdy.* Eye catching chrome boarders for Power button, Track pad and Finger Print scanner.* While registering finger print, it seems slow. So I doubted will it be the same while logging in. But it is not. Finger print login works nice and fast.* Boots up and Shut down in 3-5 sec max.* You will get 1 year free subscription for McAfee LiveSafe. Good...!!* Nice quality speakers with sharp sound and pleasing chillness.* Track pad has integrated button for right and left mouse keys, which was new to me. And I was struggling to find the location of the keys. After using it for some time, I felt some what comfortable. But still being conscious while using right mouse click.* Media keys (Play, Pause, Stop, Prev and Next) placements over Num-pad is a very comfortable position to use them.* While typing this review I could feel the advantage of having ""U"" shape in key bottoms. It really makes you to enjoy typing. And the key travel is very less.* Not sure why, I was hitting Num-Lock key instead of back-space when I started typing. I have to check the usual full sized keyboard layout. After using for some time, I could able to hit backspace properly.* Till now I felt laptop runs very silent. But could hear a fan spinning more for some 15-20 sec while updates was going on.* I could not see a 3D hologram sticker for Intel processor. The sticker for 10th generation processor looks very simple reflective sticker.* Finally there is a web camera just to show it is there. Because the resolution is very low.That's it.. Will update review after using it for a month.

",5.0,2020-06-29 00:00:00,2021-01-12 20:19:17.413693,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,35GXM0W0,2020,2,6,thi ,['thi'],amazon.in,48.32262587547302,"b,a,t,t,e,r,y",,
No carry case with laptop,"

  The product is good but I am upset as the costly laptop doesn't come with a carry case.

",4.0,2020-06-28 00:00:00,2021-01-12 20:19:17.413693,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,35GXM0W0,2020,2,6,No ,['No'],amazon.in,48.32262587547302,"b,a,t,t,e,r,y",,
Good Product,"

  if you purchase from Lenevo official website, get a more discount compare to Amazon with cash back offer. Over all good product but not so light. Battery backup not satisfactory.

",4.0,2020-06-27 00:00:00,2021-01-12 20:19:17.413693,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,35GXM0W0,2020,2,6,good ,['good'],amazon.in,48.32262587547302,"b,a,t,t,e,r,y",,
Great Product at this price range!!!!!!!,"

  I purchased this laptop on 25/06/2020 and the delivery was made the next day itself !!!! Hats of to Amazon for delivering it in a short span during this period. I will not be talking about the general features which have been mentioned everywhere, i ll mention what stood out and what did not.1) The battery life is around 6hour mark for normal use and if used in battery saver and other battery saving modes than it can cross the 8 hour mark.2)  I AM DISAPPOINTED WITH AMAZON FOR THIS ONE REASON : THE WARRANTY WAS ONLY FOR 8 MONTHS THOUGH THEY PROVIDE 12MONTHS WARRANTY. This is something i would want Amazon to clarify why it is so.3) The Keyboard is of the chiclet form and honestly if you are a person who is using the laptop for a lot of typing work then i would recommend that you would reconsider. The keyboard is not bad but its definitely not good for its price.4) It comes with FREE OFFICE HOME AND STUDENT 2019 for the full time and not just a trial. It also comes with a 1 year MCAFEE anti virus protection plan for free.5) I was little skeptical after reading all the screen flickering issues faced by some of the people who bought the laptop, i also faced screen flickering issue but if u update your BIOS and other things, it ceases to flicker.Overall I would say this is a must buy laptop, if your price range is between 50k-75k. No other product has both the features of an Ultrabook and the abilities of a medium gaming pc.

",4.0,2020-06-26 00:00:00,2021-01-12 20:19:17.413693,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,35GXM0W0,2020,2,6,great ,['great'],amazon.in,48.32262587547302,"b,a,t,t,e,r,y",,
Premium Look and Better Performance,"

  This laptop is packed with premium look, better performance, fast fingerprint scanner. SSD makes Windows 10 even better in quick and fast startup. If you're spending 65k-66k around, this can be the best option. Superb screen quality, above average gaming performance and anti-glare display is amazing.

",5.0,2020-06-24 00:00:00,2021-01-12 20:19:17.413693,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,35GXM0W0,2020,2,6,premium ,['premium'],amazon.in,48.32262587547302,"b,a,t,t,e,r,y",,
"awesome,stupendous, I m in luv again!","

  perfect

",5.0,2020-06-24 00:00:00,2021-01-12 20:19:17.413693,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,35GXM0W0,2020,2,6,awesomestupend ,['awesomestupend'],amazon.in,48.32262587547302,"b,a,t,t,e,r,y",,
Received defective product,"

  Received 1 day before delivery date.Look is good.Issue found with camera and type c usb port.Camera is not working. When opened , black and yellow screen is appearing. Also unable to transfer data between two laptops using type c port. Also it is not charging laptop. Schedule technician visit but he did not come .Did not expect this from Amazon.

",3.0,2020-06-24 00:00:00,2021-01-12 20:19:17.413693,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,35GXM0W0,2020,2,6,receiv ,['receiv'],amazon.in,48.32262587547302,"b,a,t,t,e,r,y",,
Good product but very bad service by appario retail ltd,"

  My laptop got delivered yesterday on June 22, 2020 but after checking on Lenovo website it shows warranty period as 8 months remaining. So, beware.

",1.0,2020-06-23 00:00:00,2021-01-12 20:19:17.413693,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,35GXM0W0,2020,2,6,good ,['good'],amazon.in,48.32262587547302,"b,a,t,t,e,r,y",,
Warranty issue,"

  I received laoptop on dated 21.06.20 , as per papers 12 month warranty on this laptop. But on checking warranty via online , it is found that it is 10 months.Pathetic

",1.0,2020-06-22 00:00:00,2021-01-12 20:19:17.413693,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,35GXM0W0,2020,2,6,warranti ,['warranti'],amazon.in,48.32262587547302,"b,a,t,t,e,r,y",,
a great option if you are looking for a powerful and cute machine in a budget,"

  even though i didn""t purchase this product from amazon im reviwing this because im in love with this laptop.the laptop looks cute and sleek from all the angles you are looking at it.the overall built quality is just great as it gets a full aluminium body.i bought it for rs 66.4k and im really satisfied with my decision.it boots up in less than 8 second.thanks to its 256GB SSD. the performance is just great.it gets a backlit keyboardt.so using this cute baby at dark conditions wont be a great deal.it also gets  NVIDIA MX250 graphic card,so small gaming and editing can be done with ease.the battery performace is also impressive. i was able to get almost 5-8hours with a single charge with 15+ % remaining.the laptop looks slim ans light in weight.the ports in this laptop is adequate for a normal user.so in overall performance and fore the looks of this machine i would rate it 9.5/10.so if you are looking for a laptop under 66k this will be the suggestion from my side.comment and let me know if you find this review helpful

",5.0,2020-06-21 00:00:00,2021-01-12 20:19:17.413693,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,35GXM0W0,2020,2,6,a ,['a'],amazon.in,48.32262587547302,"b,a,t,t,e,r,y",,
Lenovo S540,"

  Good product ...works fine...for normal usage ...

",5.0,2020-06-20 00:00:00,2021-01-12 20:19:17.413693,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,35GXM0W0,2020,2,6,lenovo ,['lenovo'],amazon.in,48.32262587547302,"b,a,t,t,e,r,y",,
Superb laptop,"

  Really awesome ,such a slim laptop 😍i really loved it .display also very nice and fingerprint also a good thought.i bought it for around 66k.price point of view it is high but you want a slim and sleek with good feature laptop just go for it.

",5.0,2020-06-19 00:00:00,2021-01-12 20:19:17.413693,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,35GXM0W0,2020,2,6,superb ,['superb'],amazon.in,48.32262587547302,"b,a,t,t,e,r,y",,
GOOD PERFORMANCE,"

  I HAVE USED THIS FOR A MONTH.IT IS GIVING GOOD PERFORMANCE AND GOOD SERVICE

",5.0,2020-06-18 00:00:00,2021-01-12 20:19:17.413693,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,35GXM0W0,2020,2,6,good ,['good'],amazon.in,48.32262587547302,"b,a,t,t,e,r,y",,
Best Product For Normal Use,"

  Pros:1. Unibody Aluminium2. Lenovo Support Software3. Privacy Shutter For Camera (Best)4. 1TB + 256GB SSD (Windows is installed on SSD)5. Fast Ports6. Antiglare Full HD Display7. Fingerprint Sensor8. Backlit Keyboard9. 10th Gen Intel, Though AMD is now preferred10. MX250 is a bonusCons:1. Trackpad is sometimes buggy2. Lenovo asks for two many permissions3. Battery Indicator Is Buggy4. Battery Life Is dot 6 hours, wished it had a bigger battery and is li-ion battery5. Again Intel chip is used against AMDOtherwise, its a best product for normal use.Photoshop or premiere pro works well.

",5.0,2020-06-17 00:00:00,2021-01-12 20:19:17.413693,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,35GXM0W0,2020,2,6,best ,['best'],amazon.in,48.32262587547302,"b,a,t,t,e,r,y",,
Good one 👍,"

  Excellent product I have never seenPros:BatteryFinger print256gb sadKeyboard backlitCan use as powerbankType C portGreat processorCamera shutterCons:Volume is bit low not as expectedWeightHeat

",5.0,2020-06-17 00:00:00,2021-01-12 20:19:17.413693,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,35GXM0W0,2020,2,6,good ,['good'],amazon.in,48.32262587547302,"b,a,t,t,e,r,y",,
Just Awesome,"

  Awesome Super batteryDesign GoodWeight LightFingerprint perfectSpeed Superb

",4.0,2020-06-15 00:00:00,2021-01-12 20:19:17.413693,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,35GXM0W0,2020,2,6,just ,['just'],amazon.in,48.32262587547302,"b,a,t,t,e,r,y",,
